Fit-Time_MAPI_1pct_APA_S1_30_tube_5min,Peak1Area_MAPI_1pct_APA_S1_30_tube_5min,Peak1Amplitude_MAPI_1pct_APA_S1_30_tube_5min,Peak1Pos_MAPI_1pct_APA_S1_30_tube_5min,Peak1FWHM_MAPI_1pct_APA_S1_30_tube_5min,Peak1Alpha_MAPI_1pct_APA_S1_30_tube_5min
12.98946355685131,1.4520147502779506e-27,0.00012098835316250183,1.5068336854559417,8.004983628873141e-05,1.282908995619064e-06
13.4890583090379,2.4758254341229645e-27,2.4308997953158273e-05,1.48904488413033,8.004983628895346e-05,3.354743787083059e-06
13.988653061224488,5.674773078440678e-14,0.0003329661620550257,1.732385228377267,0.0006746817401726002,4.497307089819207e-05
14.488247813411078,2.2075256021745395,2.8854601425958446,1.4000000000000004,0.5597056874719535,2.1672155101425758e-21
14.987842565597667,7.339444583136311e-25,1.9596077897355863e-08,1.7999694941603783,8.004983629206208e-05,6.420968623487879e-08
15.487437317784256,1.100860417517292e-29,7.101049179765096e-05,1.5328641829046625,8.004983628895346e-05,2.699928320900753e-06
15.987032069970844,1.3732947856920349e-27,0.0004727381289131084,1.7070165729292497,8.004983628895346e-05,1.544570229470775e-06
16.486626822157433,2.073522501216514e-24,0.0007640239952373837,1.6759443226319983,8.004983628895346e-05,0.0009575337178776598
16.98622157434402,5.8204318372290155e-21,1.1717267916327154e-07,1.7994550799909492,8.005146512179984e-05,2.7241655644145643e-06
17.48581632653061,1.276063223739854e-13,2.034125104689732e-05,1.787085552259663,0.009707671521637984,2.723459831251316e-06
17.9854110787172,2.6366529565419264e-25,0.00015768396479891926,1.730106127765228,8.004983628895346e-05,2.4730635250618616e-07
18.485005830903788,2.1015334030725728e-22,6.632539621884408e-07,1.7997018647104723,8.004983631582085e-05,2.884800810809898e-07
18.98460058309038,7.277725928344242e-27,6.776575404562679e-08,1.5091634784535537,8.004983628895346e-05,6.37192570160909e-07
19.48419533527697,1.2694795608970822e-29,1.579125163906706e-14,1.4983000295738522,8.004983631382245e-05,0.6926096830146673
19.983790087463557,2.7174255947601257e-25,4.9904794195199977e-08,1.7999849283515803,8.004983628939755e-05,1.1174897793057859e-07
20.483384839650146,2.31495635634003,3.23556971358796,1.4000000000000004,0.5364168123913013,1.841096595394462e-14
20.982979591836735,7.615542937420503e-19,5.534572829681182e-08,1.4009166635682782,8.006328130627516e-05,0.0027118976883920842
21.482574344023323,9.291109567265293e-34,9.366907903412083e-09,1.4616999183175043,8.004983628873141e-05,1.1071337457100339e-07
21.982169096209912,3.039311868213818e-27,0.0959297225535348,1.6195424043917794,8.004983628895346e-05,2.4224825633527097e-08
22.4817638483965,2.3703724520093132,3.2699489396442085,1.4000000000000004,0.5408438374819955,2.348898382714451e-22
22.98135860058309,9.53091490496649e-20,2.904152578022836e-06,1.559535224139483,8.004983834730695e-05,0.02312930590071613
23.480953352769678,4.022382376598665e-27,0.00039213023769462914,1.497928456801584,8.004983628895346e-05,0.00014933847514332667
23.980548104956267,1.6468739730020086e-26,0.00017754721011049404,1.4016786889643917,8.004983628895346e-05,2.153347553589911e-06
24.480142857142855,2.652847825097058e-23,1.9370040238843313e-11,1.7999736219925437,8.004997163202354e-05,0.7158012144873462
24.979737609329444,7.444405400277678e-29,9.781256906965692e-09,1.400003887902268,8.004983628895346e-05,1.581446061209085e-09
25.479332361516033,1.1751256548147792e-11,0.0009117762055884181,1.6506390618505629,0.001110738039846959,0.001617578549065877
25.97892711370262,2.4467489508272164,3.3596711535752872,1.4000000000000004,0.5424289055879377,3.0336141918464284e-17
26.478521865889213,4.857279242833389e-22,0.0005347998335570123,1.6222199898243164,8.00498362891755e-05,0.0009936787470963017
26.978116618075802,1.0201619246009956e-29,2.525955527127874e-09,1.7999864610182081,8.004983628895346e-05,1.6065792045241029e-10
27.47771137026239,1.328033847881168e-23,1.421389738908666e-07,1.7997189580767445,8.004983629672502e-05,1.90699377668588e-08
27.97730612244898,3.088137239024377e-22,9.445496520382303e-09,1.7573179544128108,8.004984633203094e-05,0.9996767924165721
28.476900874635568,5.31941887696774e-11,0.01173202343382769,1.6721893618585921,0.0014497845369028095,0.00035345870466210386
28.976495626822157,1.781556479868637e-16,0.000424381514197901,1.51636806556638,8.004983691911605e-05,0.0014700799221610134
29.476090379008745,7.537900782454359e-23,2.652904184556506e-05,1.6931878498060247,8.004983629006368e-05,8.958883646633707e-09
29.975685131195334,5.61795748635859e-22,5.3819247888417334e-05,1.7753293381910051,8.004983629050777e-05,6.39349749561515e-08
30.475279883381923,4.077642580069817e-26,3.1865473684884993e-06,1.7030243950021482,8.004983628895346e-05,5.755289569125841e-06
30.97487463556851,2.530517560377008e-14,0.00024750479928262723,1.4673223869887075,0.0007700838907966912,8.291866674320788e-06
31.4744693877551,1.7471729019120385e-22,0.000543049829226763,1.5809653603287313,8.004983628895346e-05,0.00015011072839431563
31.97406413994169,1.5102666006120435e-06,0.00035845206189210146,1.671593389356194,0.003698979339956221,0.39556073753242077
32.47365889212828,1.2456482008420523e-20,0.0003954311327248633,1.5880209341129075,8.004983629428253e-05,7.293839018917299e-05
32.973253644314866,2.5868303666606066e-23,1.381148186816834e-10,1.4000000772933072,8.004991975640863e-05,0.745957209089904
33.472848396501455,9.24484087684329e-23,0.0006768626836796706,1.6980654841006624,8.004983628895346e-05,1.1093510149671582e-07
33.97244314868804,9.233504738970002e-30,0.00035465689233044734,1.422929814158337,8.004983628873141e-05,5.16084941096265e-06
34.47203790087463,2.2948430239073842e-30,2.0592788952137828e-08,1.4000051272743201,8.004983628895346e-05,3.488688043692175e-10
34.97163265306122,1.7049863866507556e-28,5.9114743884269155e-08,1.4000065380376874,8.004983628895346e-05,2.549715965019983e-09
35.47122740524781,3.5375978524001517e-13,0.0006638159091244881,1.685245216615774,0.002823587720551357,1.0847991477540573e-05
35.9708221574344,1.7011385318763606e-15,0.0018305409902078186,1.536716369203859,8.004984587861586e-05,0.0003996173807389516
36.47041690962099,3.9351340482270545e-24,0.004462230659844044,1.5449663954364463,8.004983628895346e-05,1.0040748537181734e-05
36.970011661807575,7.752247621225435e-26,0.0003491387438571488,1.5568130936528728,8.004983628895346e-05,0.6886639693259985
37.469606413994164,4.196231904958088e-21,0.003842888096835867,1.619465310859747,8.00498362891755e-05,0.0002408775103014088
37.96920116618075,0.00015012155142712265,0.09816445087912985,1.6505356035505414,0.0014197742955575077,0.06876422497404995
38.46879591836734,0.011398636783309478,0.341491683439368,1.6597970547428071,0.03135717180471609,5.449786160787741e-05
38.96839067055394,nan,nan,nan,nan,nan
39.467985422740526,2.1999812396632696e-21,0.7745470257831942,1.662595976890335,0.028426687586257993,5.714277058646836e-19
39.967580174927114,9.055314720963765e-14,0.8249577590944583,1.6700808804717777,0.035249128729009316,1.458574801683111e-11
40.4671749271137,0.12520475363222985,1.3916773425807727,1.694619044070543,0.08451817197847733,1.0608573865628575e-09
40.96676967930029,0.301747207223803,2.810427356391572,1.7108490761927164,0.1008645911692696,4.952103131585744e-21
41.46636443148688,0.6588204402576524,5.276691603617001,1.7209173359622711,0.11729329306545222,3.5845473991224876e-16
41.96595918367347,1.284989980981759,9.411803829767429,1.7296237423553111,0.1282610157895363,9.090363913244258e-16
42.46555393586006,2.377154941588212,16.16419772974219,1.7336803700283137,0.1381564440417462,1.4582402573675887e-10
42.965148688046646,4.089847231670168,26.468832380538746,1.7362360319717665,0.14515771146428236,9.747420456884254e-11
43.464743440233235,6.567023149600143,41.408921401107825,1.73752838086182,0.14898496535221373,1.1708129582210509e-15
43.964338192419824,9.606248162420453,60.47125119733559,1.7378050402439011,0.1492356758817921,1.0171466075229888e-15
44.46393294460641,13.827518811306753,85.2325779714313,1.7383064592395314,0.15155837235038727,0.03158158185658017
44.963527696793,19.903619351387302,117.993000531548,1.7386446868145442,0.15447678231135953,0.1456617482295845
45.46312244897959,26.169228202544332,151.1518296663746,1.7387302067867805,0.1574731006265746,0.18518685401583176
45.96271720116618,32.60230185139823,184.49513735437998,1.738650130327548,0.16038373866424527,0.1976922874941482
46.46231195335277,38.87522005008941,216.80664977410223,1.7382132716867393,0.1628156602627775,0.19502062895372796
46.961906705539356,nan,nan,nan,nan,nan
47.461501457725944,50.430548348284525,276.3598109094056,1.7365577165559314,0.16615247404332623,0.17903526193477984
47.96109620991253,55.62356551389758,303.2985085798336,1.7355460157183886,0.16713372096748258,0.17384815462522105
48.46069096209912,60.331237389326574,327.98674452353197,1.7343877281220101,0.16768172395048908,0.17218580011942353
48.96028571428571,64.45408764611359,350.3123508900012,1.7333147007268104,0.16792465697372694,0.1652394375988214
